Date,MERVAL,FRAN,TECO2,GGAL,COME,ALUA,APBR,TS,PAMP,EDN,BMA,YPFD,
11/8/2000,424.790009,6.615920,3.410000,1.370000,0.079820,,,,,,1.210000,31.100000,
11/7/2000,432.359985,6.801870,3.590000,1.400000,0.082570,,,,,,1.230000,31.049999,
11/6/2000,427.809998,6.655070,3.380000,1.400000,0.087160,,,,,,1.240000,31.000000,
11/3/2000,427.809998,6.655070,3.380000,1.400000,0.087160,,,,,,1.240000,31.000000,
11/2/2000,436.750000,7.007390,3.430000,1.490000,0.090830,,,,,,1.240000,31.000000,
11/1/2000,430.899994,6.997610,3.380000,1.440000,0.090830,,,,,,1.240000,31.200001,
10/31/2000,440.899994,7.075900,3.540000,1.490000,0.091740,,,,,,1.270000,31.100000,
10/30/2000,433.250000,7.036750,3.500000,1.410000,0.091740,,,,,,1.240000,31.000000,
10/27/2000,436.769989,7.017180,3.540000,1.420000,0.090830,,,,,,1.240000,31.000000,
10/26/2000,412.619995,6.439760,3.150000,1.300000,0.087160,,,,,,1.240000,32.000000,
10/25/2000,396.549988,6.361460,3.040000,1.150000,0.085320,,,,,,1.250000,31.100000,
10/24/2000,414.500000,6.361460,3.210000,1.250000,0.087160,,,,,,1.300000,31.000000,
10/23/2000,415.200012,6.361460,3.210000,1.250000,0.087160,,,,,,1.300000,31.000000,
10/20/2000,425.130005,6.635490,3.410000,1.340000,0.088990,,,,,,1.300000,31.000000,
10/19/2000,432.239990,6.713790,3.500000,1.380000,0.088990,,,,,,1.310000,31.000000,
10/18/2000,414.290009,6.116790,3.420000,1.300000,0.081650,,,,,,1.300000,31.000000,
10/17/2000,419.059998,6.146150,3.460000,1.260000,0.084400,,,,,,1.320000,31.750000,
10/16/2000,436.899994,6.312530,3.670000,1.370000,0.093580,,,,,,1.320000,31.750000,
10/13/2000,436.899994,6.312530,3.670000,1.370000,0.093580,,,,,,1.320000,31.750000,
10/12/2000,435.089996,6.253800,3.570000,1.360000,0.093580,,,,,,1.310000,31.750000,
10/11/2000,442.489990,6.361460,3.790000,1.420000,0.096330,,,,,,1.300000,32.000000,
10/10/2000,449.089996,6.410390,3.960000,1.400000,0.100920,,,,,,1.310000,31.750000,
10/9/2000,456.119995,6.557200,4.060000,1.390000,0.106420,,,,,,1.330000,32.000000,
10/6/2000,464.980011,6.782300,4.220000,1.430000,0.106420,,,,,,1.340000,31.950001,
10/5/2000,472.339996,6.899740,4.320000,1.490000,0.114680,,,,,,1.380000,31.850000,
10/4/2000,476.769989,6.899740,4.320000,1.490000,0.114680,,,,,,1.380000,31.850000,
10/3/2000,473.940002,6.801870,4.200000,1.480000,0.117430,,,,,,1.350000,31.600000,
10/2/2000,475.260010,6.762720,4.300000,1.510000,0.117430,,,,,,1.350000,31.600000,
9/29/2000,475.420013,6.801870,4.350000,1.520000,0.112840,,,,,,1.350000,31.000000,
9/28/2000,477.480011,6.880160,4.380000,1.510000,0.117430,,,,,,1.370000,31.000000,
9/27/2000,473.089996,6.899740,4.400000,1.530000,0.095410,,,,,,1.390000,31.500000,
9/26/2000,475.769989,6.899740,4.400000,1.530000,0.095410,,,,,,1.390000,31.500000,
9/25/2000,483.970001,6.968250,4.480000,1.550000,0.096330,,,,,,1.430000,32.900002,
9/22/2000,483.519989,6.909520,4.440000,1.520000,0.099080,,,,,,1.430000,32.900002,
9/21/2000,476.989990,6.850800,4.450000,1.540000,0.091740,,,,,,1.380000,33.000000,
9/20/2000,475.549988,6.850800,4.480000,1.540000,0.086240,,,,,,1.370000,33.799999,
9/19/2000,480.279999,6.919310,4.450000,1.590000,0.081650,,,,,,1.350000,33.799999,
9/18/2000,478.859985,6.929100,4.370000,1.630000,0.074310,,,,,,1.370000,34.250000,
9/15/2000,487.899994,6.987820,4.480000,1.650000,0.077980,,,,,,1.390000,34.799999,
9/14/2000,490.149994,7.046540,4.490000,1.650000,0.081650,,,,,,1.390000,33.799999,
9/13/2000,484.540009,7.026970,4.480000,1.650000,0.071560,,,,,,1.290000,34.599998,
9/12/2000,484.640015,7.075900,4.650000,1.660000,0.066970,,,,,,1.250000,35.000000,
9/11/2000,487.070007,7.066110,4.730000,1.670000,0.066060,,,,,,1.250000,35.000000,
9/8/2000,488.429993,7.271640,4.800000,1.660000,0.073390,,,,,,1.260000,34.849998,
9/7/2000,497.309998,7.614180,4.800000,1.690000,0.079820,,,,,,1.260000,35.000000,
9/6/2000,496.260010,7.496740,4.690000,1.740000,0.077980,,,,,,1.270000,35.000000,
9/5/2000,495.619995,7.359720,4.760000,1.750000,0.072480,,,,,,1.250000,34.900002,
9/4/2000,500.799988,7.359720,4.800000,1.760000,0.070640,,,,,,1.250000,32.799999,
9/1/2000,496.410004,7.349930,4.800000,1.760000,0.066060,,,,,,1.260000,32.799999,
8/31/2000,474.660004,7.134620,4.700000,1.760000,0.055050,,,,,,1.260000,32.000000,
8/30/2000,475.959991,6.929100,4.650000,1.680000,0.054130,,,,,,1.260000,35.500000,
8/29/2000,472.989990,6.870380,4.520000,1.650000,0.049540,,,,,,1.270000,39.049999,
8/28/2000,475.309998,6.929100,4.430000,1.650000,0.057800,,,,,,1.250000,41.000000,
8/25/2000,475.239990,7.017180,4.520000,1.650000,0.063300,,,,,,1.260000,41.000000,
8/24/2000,470.510010,6.850800,4.500000,1.610000,0.048620,,,,,,1.260000,41.000000,
8/23/2000,467.640015,6.850800,4.500000,1.610000,0.048620,,,,,,1.260000,41.000000,
8/22/2000,460.190002,6.684430,4.360000,1.570000,0.064220,,,,,,1.290000,40.000000,
8/21/2000,463.260010,6.772510,4.520000,1.520000,0.070640,,,,,,1.300000,39.500000,
8/18/2000,463.260010,6.772510,4.520000,1.520000,0.070640,,,,,,1.300000,39.500000,
8/17/2000,477.089996,6.782300,4.520000,1.550000,0.071560,,,,,,1.320000,39.400002,
8/16/2000,473.309998,6.938880,4.590000,1.500000,0.082570,,,,,,1.350000,38.500000,
8/15/2000,478.940002,6.938880,4.590000,1.500000,0.082570,,,,,,1.350000,38.500000,
8/14/2000,488.570007,6.997610,4.740000,1.610000,0.082570,,,,,,1.430000,38.049999,
8/11/2000,491.989990,6.997610,4.740000,1.610000,0.082570,,,,,,1.430000,38.049999,
8/10/2000,493.230011,6.987820,4.750000,1.660000,0.082570,,,,,,1.430000,38.099998,
8/9/2000,496.459991,7.095470,4.870000,1.690000,0.091740,,,,,,1.460000,37.750000,
8/8/2000,494.589996,7.115050,5.080000,1.750000,0.095410,,,,,,1.470000,37.400002,
8/7/2000,490.769989,7.007390,5.080000,1.740000,0.095410,,,,,,1.450000,37.500000,
8/4/2000,486.260010,6.929100,5.070000,1.720000,0.094500,,,,,,1.450000,36.500000,
8/3/2000,484.920013,6.919310,5.120000,1.720000,0.095410,,,,,,1.490000,36.549999,
8/2/2000,488.850006,6.987820,5.020000,1.780000,0.098170,,,,,,1.490000,36.750000,
8/1/2000,488.839996,7.085690,5.000000,1.760000,0.100920,,,,,,1.470000,36.500000,
7/31/2000,502.010010,7.242280,5.120000,1.750000,0.110090,,,,,,1.520000,37.000000,
7/28/2000,497.000000,7.144410,5.060000,1.720000,0.107340,,,,,,1.530000,37.150002,
7/27/2000,508.640015,7.261850,5.220000,1.750000,0.111930,,,,,,1.570000,37.500000,
7/26/2000,514.640015,7.418440,5.430000,1.730000,0.112840,,,,,,1.550000,37.200001,
7/25/2000,517.440002,7.623970,5.440000,,0.114680,,,,,,1.600000,37.500000,
7/24/2000,518.179993,7.486950,5.500000,,0.110090,,,,,,1.600000,36.900002,
7/21/2000,519.969971,7.604390,5.630000,,0.113760,,,,,,1.630000,37.500000,
7/20/2000,528.530029,7.604390,5.730000,,0.115600,,,,,,1.630000,38.099998,
7/19/2000,524.440002,7.682690,5.760000,,0.117430,,,,,,1.620000,38.000000,
7/18/2000,529.719971,7.946930,5.900000,,0.122020,,,,,,1.640000,38.400002,
7/17/2000,540.049988,8.025230,5.940000,,0.127520,,,,,,1.650000,39.000000,
7/14/2000,545.679993,8.220960,5.830000,,0.128440,,,,,,1.680000,39.400002,
7/13/2000,536.109985,7.976290,5.870000,,0.133030,,,,,,1.660000,38.349998,
7/12/2000,544.789978,8.025230,6.060000,,0.121100,,,,,,1.690000,38.299999,
7/11/2000,535.780029,7.976290,6.150000,,0.105500,,,,,,1.640000,38.700001,
7/10/2000,533.830017,8.025230,6.030000,,0.105500,,,,,,1.640000,38.000000,
7/7/2000,534.510010,7.976290,6.100000,,0.104590,,,,,,1.630000,38.400002,
7/6/2000,530.950012,7.526100,6.200000,,0.105500,,,,,,1.630000,38.000000,
7/5/2000,522.580017,7.291210,5.950000,,0.105500,,,,,,1.630000,38.000000,
7/4/2000,520.440002,7.291210,5.780000,,0.102750,,,,,,1.680000,38.599998,
7/3/2000,513.900024,7.193340,5.520000,,0.112840,,,,,,1.530000,39.000000,
6/30/2000,496.899994,7.193340,5.520000,,0.112840,,,,,,1.530000,39.000000,
6/29/2000,487.179993,7.105260,5.240000,,0.122940,,,,,,1.550000,38.000000,
6/28/2000,486.609985,7.095470,5.260000,,0.135780,,,,,,1.560000,38.000000,
6/27/2000,475.890015,6.929100,5.130000,,0.133940,,,,,,1.570000,38.000000,
6/26/2000,469.190002,6.733360,5.030000,,0.135780,,,,,,1.640000,38.299999,
6/23/2000,476.029999,6.850800,5.080000,,0.133030,,,,,,1.640000,38.250000,
6/22/2000,478.420013,7.193340,5.330000,,0.141280,,,,,,1.640000,38.400002,
6/21/2000,484.769989,7.193340,5.330000,,0.141280,,,,,,1.640000,38.400002,
6/20/2000,483.820007,7.066110,5.250000,,0.140370,,,,,,1.620000,38.750000,
6/19/2000,485.399994,7.026970,5.330000,,0.142200,,,,,,1.490000,39.099998,
6/16/2000,485.399994,7.026970,5.330000,,0.142200,,,,,,1.490000,39.099998,
6/15/2000,500.519989,7.183560,5.550000,,0.146790,,,,,,1.500000,39.000000,
6/14/2000,502.200012,7.183560,5.620000,,0.151380,,,,,,1.540000,39.250000,
6/13/2000,499.320007,7.056330,5.530000,,0.149540,,,,,,1.540000,39.500000,
6/12/2000,488.220001,6.889950,5.460000,,0.142200,,,,,,1.530000,39.000000,
6/9/2000,490.070007,7.046540,5.630000,,0.146790,,,,,,1.520000,38.200001,
6/8/2000,487.839996,6.899740,5.680000,,0.146790,,,,,,1.540000,38.200001,
6/7/2000,491.040009,6.909520,5.710000,,0.155960,,,,,,1.540000,35.900002,
6/6/2000,484.869995,7.046540,5.720000,,0.165140,,,,,,1.570000,35.400002,
6/5/2000,495.299988,7.046540,5.720000,,0.165140,,,,,,1.570000,35.400002,
6/2/2000,501.369995,7.046540,5.770000,,0.164220,,,,,,1.600000,34.000000,
6/1/2000,472.760010,6.508260,5.020000,,0.160550,,,,,,1.530000,33.099998,
5/31/2000,464.299988,6.312530,4.940000,,0.160550,,,,,,1.450000,33.500000,
5/30/2000,472.690002,6.596340,5.010000,,0.165140,,,,,,1.590000,32.599998,
5/29/2000,456.040009,6.361460,4.940000,,0.155960,,,,,,1.560000,32.500000,
5/26/2000,457.670013,6.361460,4.810000,,0.147710,,,,,,1.560000,32.500000,
5/25/2000,445.600006,6.302740,4.810000,,0.151380,,,,,,1.520000,31.750000,
5/24/2000,445.600006,6.302740,4.810000,,0.151380,,,,,,1.520000,31.750000,
5/23/2000,426.119995,5.872120,4.710000,,0.152290,,,,,,1.470000,31.900000,
5/22/2000,429.820007,5.872120,4.720000,,0.144040,,,,,,1.530000,32.000000,
5/19/2000,425.630005,5.774250,4.800000,,0.141280,,,,,,1.530000,32.099998,
5/18/2000,454.660004,6.038490,5.040000,,0.156880,,,,,,1.750000,32.000000,
5/17/2000,461.480011,6.390820,5.240000,,0.187160,,,,,,1.750000,32.000000,
5/16/2000,472.070007,6.390820,5.240000,,0.187160,,,,,,1.750000,32.000000,
5/15/2000,472.179993,6.067850,5.200000,,0.185320,,,,,,1.700000,32.000000,
5/12/2000,460.130005,6.067850,5.200000,,0.185320,,,,,,1.700000,32.000000,
5/11/2000,457.390015,5.969990,5.200000,,0.187160,,,,,,1.550000,32.000000,
5/10/2000,457.859985,5.969990,5.200000,,0.187160,,,,,,1.550000,32.000000,
5/9/2000,483.769989,6.263590,5.480000,,0.201830,,,,,,1.640000,32.000000,
5/8/2000,475.700012,6.312530,5.600000,,0.211010,,,,,,1.700000,31.650000,
5/5/2000,487.440002,6.244020,5.700000,,0.219270,,,,,,1.670000,31.799999,
5/4/2000,492.779999,6.273380,5.440000,,0.210090,,,,,,1.620000,31.600000,
5/3/2000,491.869995,6.459330,5.390000,,0.191740,,,,,,1.700000,32.299999,
5/2/2000,511.029999,6.557200,5.540000,,0.201830,,,,,,1.840000,33.099998,
5/1/2000,509.510010,6.478900,5.550000,,0.214680,,,,,,1.860000,32.750000,
4/28/2000,509.510010,6.478900,5.550000,,0.214680,,,,,,1.860000,32.750000,
4/27/2000,505.890015,6.508260,5.430000,,0.226610,,,,,,1.860000,32.250000,
4/26/2000,514.010010,6.557200,5.570000,,0.227520,,,,,,1.890000,32.650002,
4/25/2000,515.690002,6.527840,5.610000,,0.232110,,,,,,1.930000,33.250000,
4/24/2000,505.609985,6.341890,5.670000,,0.238530,,,,,,1.870000,32.799999,
4/21/2000,508.880005,6.420180,5.780000,,0.241280,,,,,,1.920000,32.599998,
4/20/2000,508.880005,6.420180,5.780000,,0.241280,,,,,,1.920000,32.599998,
4/19/2000,508.880005,6.420180,5.780000,,0.241280,,,,,,1.920000,32.599998,
4/18/2000,517.299988,6.664850,5.960000,,0.255960,,,,,,1.970000,32.500000,
4/17/2000,508.929993,6.782300,5.500000,,0.247710,,,,,,1.940000,32.950001,
4/14/2000,509.279999,6.968250,5.600000,,0.247710,,,,,,1.940000,32.500000,
4/13/2000,541.979980,7.457590,6.220000,,0.262390,,,,,,2.090000,34.400002,
4/12/2000,553.369995,7.594600,6.800000,,0.266060,,,,,,2.200000,34.700001,
4/11/2000,559.080017,7.721830,6.880000,,0.275230,,,,,,2.200000,34.700001,
4/10/2000,567.359985,8.015440,7.310000,,0.284400,,,,,,2.250000,34.500000,
4/7/2000,575.590027,8.015440,7.310000,,0.284400,,,,,,2.250000,34.500000,
4/6/2000,559.510010,7.829490,6.900000,,0.287160,,,,,,2.250000,34.950001,
4/5/2000,548.270020,7.692470,6.660000,,0.279820,,,,,,2.250000,34.000000,
4/4/2000,558.000000,7.682690,6.690000,,0.288990,,,,,,2.250000,35.000000,
4/3/2000,566.080017,7.731620,6.940000,,0.274310,,,,,,2.290000,35.500000,
3/31/2000,569.239990,7.731620,6.940000,,0.274310,,,,,,2.290000,35.500000,
3/30/2000,576.530029,7.731620,6.850000,,0.289910,,,,,,2.290000,36.000000,
3/29/2000,583.419983,7.780560,7.150000,,0.336700,,,,,,2.340000,35.299999,
3/28/2000,588.929993,7.780560,7.150000,,0.336700,,,,,,2.340000,35.299999,
3/27/2000,603.270020,7.878420,7.340000,,0.342200,,,,,,2.390000,35.250000,
3/24/2000,607.989990,7.986080,7.400000,,0.325690,,,,,,2.370000,35.700001,
3/23/2000,605.349976,7.966510,7.350000,,0.328440,,,,,,2.390000,35.650002,
3/22/2000,597.659973,7.849060,7.230000,,0.332110,,,,,,2.380000,35.400002,
3/21/2000,593.650024,7.878420,6.960000,,0.323850,,,,,,2.400000,35.700001,
3/20/2000,602.450012,7.966510,7.010000,,0.307340,,,,,,2.400000,36.000000,
3/17/2000,606.169983,8.103520,7.490000,,0.316510,,,,,,2.380000,36.000000,
3/16/2000,616.989990,8.220960,7.680000,,0.343120,,,,,,2.360000,36.950001,
3/15/2000,606.130005,8.113310,7.580000,,0.309170,,,,,,2.330000,35.700001,
3/14/2000,609.080017,8.005650,7.380000,,0.284400,,,,,,2.340000,35.700001,
3/13/2000,606.580017,7.986080,7.310000,,0.326610,,,,,,2.320000,36.299999,
3/10/2000,609.979980,7.986080,7.310000,,0.326610,,,,,,2.380000,36.700001,
3/9/2000,618.169983,8.201390,7.500000,,0.337610,,,,,,2.380000,37.000000,
3/8/2000,617.200012,8.250320,7.680000,,0.332110,,,,,,2.360000,37.500000,
3/7/2000,617.780029,8.220960,7.500000,,0.325690,,,,,,2.290000,36.099998,
3/6/2000,630.489990,8.514570,7.900000,,0.339450,,,,,,2.340000,35.500000,
3/3/2000,645.289978,8.680950,8.200000,,0.341280,,,,,,2.390000,35.599998,
3/2/2000,639.369995,8.465640,8.320000,,0.333030,,,,,,2.390000,36.099998,
3/1/2000,627.409973,8.514570,8.330000,,0.297250,,,,,,2.370000,35.950001,
2/29/2000,631.640015,8.641800,8.370000,,0.288070,,,,,,2.430000,36.000000,
2/28/2000,634.599976,8.592860,8.040000,,0.278900,,,,,,2.470000,36.000000,
2/25/2000,636.390015,8.299260,8.020000,,0.261470,,,,,,2.420000,36.000000,
2/24/2000,636.219971,8.299260,8.020000,,0.261470,,,,,,2.420000,36.000000,
2/23/2000,626.690002,8.299260,8.020000,,0.261470,,,,,,2.420000,36.000000,
2/22/2000,621.469971,8.250320,7.920000,,0.263300,,,,,,2.430000,36.200001,
2/21/2000,621.830017,8.318830,8.000000,,0.265140,,,,,,2.450000,37.400002,
2/18/2000,618.700012,8.289470,8.070000,,0.266060,,,,,,2.470000,36.400002,
2/17/2000,630.210022,8.426490,8.090000,,0.270640,,,,,,2.570000,37.150002,
2/16/2000,629.520020,8.318830,8.210000,,0.270640,,,,,,2.570000,37.299999,
2/15/2000,630.700012,8.367770,8.320000,,0.270640,,,,,,2.560000,37.900002,
2/14/2000,634.090027,8.387340,8.700000,,0.273390,,,,,,2.600000,36.799999,
2/11/2000,637.030029,8.387340,9.000000,,0.272480,,,,,,2.600000,37.400002,
2/10/2000,640.630005,8.416700,9.180000,,0.275230,,,,,,2.600000,38.099998,
2/9/2000,619.340027,7.829490,9.080000,,0.277980,,,,,,2.550000,37.599998,
2/8/2000,619.549988,7.780560,9.200000,,0.276150,,,,,,2.600000,37.099998,
2/7/2000,605.559998,7.486950,8.750000,,0.266060,,,,,,2.550000,36.500000,
2/4/2000,599.130005,7.535880,8.220000,,0.266060,,,,,,2.580000,36.000000,
2/3/2000,590.109985,7.555460,8.000000,,0.284400,,,,,,2.440000,34.500000,
2/2/2000,576.679993,7.477160,7.530000,,0.268810,,,,,,2.590000,34.700001,
2/1/2000,574.000000,7.477160,7.530000,,0.268810,,,,,,2.590000,34.700001,
1/31/2000,566.280029,7.349930,7.500000,,0.247710,,,,,,2.700000,35.099998,
1/28/2000,568.750000,7.349930,7.500000,,0.247710,,,,,,2.700000,35.099998,
1/27/2000,580.599976,7.369510,7.670000,,0.256880,,,,,,2.700000,35.849998,
1/26/2000,581.900024,7.271640,7.580000,,0.260550,,,,,,2.780000,36.349998,
1/25/2000,563.500000,7.320570,7.410000,,0.256880,,,,,,2.600000,35.849998,
1/24/2000,568.169983,7.398870,7.570000,,0.259630,,,,,,2.500000,36.049999,
1/21/2000,570.000000,7.486950,7.620000,,0.266970,,,,,,2.600000,37.000000,
1/20/2000,578.770020,7.486950,7.620000,,0.266970,,,,,,2.600000,37.000000,
1/19/2000,581.520020,7.516310,7.740000,,0.270640,,,,,,2.390000,37.000000,
1/18/2000,577.900024,7.584820,7.830000,,0.279820,,,,,,2.320000,36.000000,
1/17/2000,567.739990,7.467380,7.650000,,0.252290,,,,,,2.200000,36.000000,
1/14/2000,566.080017,7.418440,7.800000,,0.247710,,,,,,2.180000,35.750000,
1/13/2000,560.070007,7.438010,7.530000,,0.253210,,,,,,2.180000,35.900002,
1/12/2000,518.700012,7.007390,6.640000,,0.235780,,,,,,2.170000,35.700001,
1/11/2000,520.890015,7.134620,6.600000,,0.215600,,,,,,2.160000,35.700001,
1/10/2000,519.969971,7.017180,6.580000,,0.215600,,,,,,2.130000,36.450001,
1/7/2000,522.119995,7.085690,6.500000,,0.237610,,,,,,2.150000,36.450001,
1/6/2000,528.469971,7.379290,6.600000,,0.239450,,,,,,2.100000,35.849998,
1/5/2000,532.679993,7.340150,6.740000,,0.235780,,,,,,2.150000,36.200001,
1/4/2000,522.969971,7.242280,6.660000,,0.232110,,,,,,2.050000,36.099998,
1/3/2000,551.830017,7.614180,6.940000,,0.253210,,,,,,2.180000,36.099998,
12/31/1999,551.149994,,,,,,,,,,,,
12/30/1999,550.469971,,,,,,,,,,,,
12/29/1999,544.950012,,,,,,,,,,,,
12/28/1999,544.159973,,,,,,,,,,,,
12/27/1999,536.690002,,,,,,,,,,,,
12/24/1999,547.330017,,,,,,,,,,,,
12/23/1999,544.919983,,,,,,,,,,,,
12/22/1999,549.169983,,,,,,,,,,,,
12/21/1999,551.159973,,,,,,,,,,,,
12/20/1999,550.840027,,,,,,,,,,,,
12/17/1999,551.450012,,,,,,,,,,,,
12/16/1999,541.940002,,,,,,,,,,,,
12/15/1999,536.710022,,,,,,,,,,,,
12/14/1999,536.700012,,,,,,,,,,,,
12/13/1999,553.419983,,,,,,,,,,,,
12/10/1999,556.859985,,,,,,,,,,,,
12/9/1999,553.590027,,,,,,,,,,,,
12/8/1999,554.175019,,,,,,,,,,,,
12/7/1999,554.760010,,,,,,,,,,,,
12/6/1999,553.599976,,,,,,,,,,,,
12/3/1999,560.500000,,,,,,,,,,,,
12/2/1999,555.039978,,,,,,,,,,,,
12/1/1999,543.510010,,,,,,,,,,,,
11/30/1999,536.109985,,,,,,,,,,,,
11/29/1999,549.299988,,,,,,,,,,,,
11/26/1999,555.440002,,,,,,,,,,,,
11/25/1999,549.309998,,,,,,,,,,,,
11/24/1999,544.280029,,,,,,,,,,,,
11/23/1999,543.950012,,,,,,,,,,,,
11/22/1999,543.719971,,,,,,,,,,,,
11/19/1999,524.760010,,,,,,,,,,,,
11/18/1999,535.950012,,,,,,,,,,,,
11/17/1999,530.270020,,,,,,,,,,,,
11/16/1999,546.130005,,,,,,,,,,,,
11/15/1999,558.489990,,,,,,,,,,,,
11/12/1999,549.919983,,,,,,,,,,,,
11/11/1999,557.270020,,,,,,,,,,,,
11/10/1999,570.669983,,,,,,,,,,,,
11/9/1999,572.190002,,,,,,,,,,,,
11/8/1999,574.710022,,,,,,,,,,,,
11/5/1999,566.650024,,,,,,,,,,,,
11/4/1999,561.260010,,,,,,,,,,,,
11/3/1999,565.599976,,,,,,,,,,,,
11/2/1999,552.979980,,,,,,,,,,,,
11/1/1999,539.679993,,,,,,,,,,,,
10/29/1999,538.690002,,,,,,,,,,,,
10/28/1999,536.500000,,,,,,,,,,,,
10/27/1999,537.580017,,,,,,,,,,,,
10/26/1999,540.159973,,,,,,,,,,,,
10/25/1999,546.489990,,,,,,,,,,,,
10/22/1999,545.820007,,,,,,,,,,,,
10/21/1999,534.400024,,,,,,,,,,,,
10/20/1999,523.830017,,,,,,,,,,,,
10/19/1999,515.150024,,,,,,,,,,,,
10/18/1999,504.799988,,,,,,,,,,,,
10/15/1999,507.540009,,,,,,,,,,,,
10/14/1999,514.900024,,,,,,,,,,,,
10/13/1999,510.489990,,,,,,,,,,,,
10/12/1999,525.799988,,,,,,,,,,,,
10/11/1999,531.915009,,,,,,,,,,,,
10/8/1999,538.030029,,,,,,,,,,,,
10/7/1999,539.700012,,,,,,,,,,,,
10/6/1999,535.969971,,,,,,,,,,,,
10/5/1999,533.190002,,,,,,,,,,,,
10/4/1999,537.809998,,,,,,,,,,,,
10/1/1999,525.909973,,,,,,,,,,,,
9/30/1999,534.400024,,,,,,,,,,,,
9/29/1999,530.500000,,,,,,,,,,,,
9/28/1999,528.299988,,,,,,,,,,,,
9/27/1999,526.479980,,,,,,,,,,,,
9/24/1999,506.540009,,,,,,,,,,,,
9/23/1999,507.149994,,,,,,,,,,,,
9/22/1999,509.809998,,,,,,,,,,,,
9/21/1999,515.950012,,,,,,,,,,,,
9/20/1999,520.909973,,,,,,,,,,,,
9/17/1999,518.599976,,,,,,,,,,,,
9/16/1999,519.070007,,,,,,,,,,,,
9/15/1999,525.270020,,,,,,,,,,,,
9/14/1999,528.080017,,,,,,,,,,,,
9/13/1999,529.580017,,,,,,,,,,,,
9/10/1999,525.250000,,,,,,,,,,,,
9/9/1999,520.900024,,,,,,,,,,,,
9/8/1999,512.219971,,,,,,,,,,,,
9/7/1999,513.000000,,,,,,,,,,,,
9/6/1999,518.039978,,,,,,,,,,,,
9/3/1999,517.479980,,,,,,,,,,,,
9/2/1999,514.380005,,,,,,,,,,,,
9/1/1999,515.049988,,,,,,,,,,,,
8/31/1999,506.739990,,,,,,,,,,,,
8/30/1999,500.850006,,,,,,,,,,,,
8/27/1999,507.339996,,,,,,,,,,,,
8/26/1999,510.320007,,,,,,,,,,,,
8/25/1999,512.679993,,,,,,,,,,,,
8/24/1999,491.149994,,,,,,,,,,,,
8/23/1999,483.230011,,,,,,,,,,,,
8/20/1999,472.429993,,,,,,,,,,,,
8/19/1999,474.559998,,,,,,,,,,,,
8/18/1999,472.459991,,,,,,,,,,,,
8/17/1999,480.359985,,,,,,,,,,,,
8/16/1999,479.589996,,,,,,,,,,,,
8/13/1999,478.820007,,,,,,,,,,,,
8/12/1999,472.549988,,,,,,,,,,,,
8/11/1999,473.429993,,,,,,,,,,,,
8/10/1999,463.200012,,,,,,,,,,,,
8/9/1999,466.549988,,,,,,,,,,,,
8/6/1999,464.890015,,,,,,,,,,,,
8/5/1999,465.779999,,,,,,,,,,,,
8/4/1999,461.940002,,,,,,,,,,,,
8/3/1999,466.820007,,,,,,,,,,,,
8/2/1999,467.429993,,,,,,,,,,,,
7/30/1999,475.679993,,,,,,,,,,,,
7/29/1999,471.730011,,,,,,,,,,,,
7/28/1999,469.489990,,,,,,,,,,,,
7/27/1999,461.799988,,,,,,,,,,,,
7/26/1999,458.220001,,,,,,,,,,,,
7/23/1999,469.329987,,,,,,,,,,,,
7/22/1999,476.149994,,,,,,,,,,,,
7/21/1999,483.220001,,,,,,,,,,,,
7/20/1999,476.750000,,,,,,,,,,,,
7/19/1999,492.350006,,,,,,,,,,,,
7/16/1999,492.970001,,,,,,,,,,,,
7/15/1999,470.829987,,,,,,,,,,,,
7/14/1999,472.600006,,,,,,,,,,,,
7/13/1999,474.709991,,,,,,,,,,,,
7/12/1999,453.859985,,,,,,,,,,,,
7/9/1999,496.929993,,,,,,,,,,,,
7/8/1999,496.929993,,,,,,,,,,,,
7/7/1999,519.630005,,,,,,,,,,,,
7/6/1999,528.450012,,,,,,,,,,,,
7/5/1999,526.559998,,,,,,,,,,,,
7/2/1999,523.979980,,,,,,,,,,,,
7/1/1999,512.710022,,,,,,,,,,,,
6/30/1999,498.720001,,,,,,,,,,,,
6/29/1999,524.260010,,,,,,,,,,,,
6/28/1999,535.929993,,,,,,,,,,,,
6/25/1999,535.799988,,,,,,,,,,,,
6/24/1999,540.409973,,,,,,,,,,,,
6/23/1999,544.650024,,,,,,,,,,,,
6/22/1999,533.349976,,,,,,,,,,,,
6/21/1999,529.534974,,,,,,,,,,,,
6/18/1999,525.719971,,,,,,,,,,,,
6/17/1999,526.340027,,,,,,,,,,,,
6/16/1999,518.140015,,,,,,,,,,,,
6/15/1999,505.359985,,,,,,,,,,,,
6/14/1999,508.704987,,,,,,,,,,,,
6/11/1999,512.049988,,,,,,,,,,,,
6/10/1999,520.659973,,,,,,,,,,,,
6/9/1999,522.770020,,,,,,,,,,,,
6/8/1999,530.530029,,,,,,,,,,,,
6/7/1999,523.789978,,,,,,,,,,,,
6/4/1999,526.840027,,,,,,,,,,,,
6/3/1999,521.950012,,,,,,,,,,,,
6/2/1999,522.049988,,,,,,,,,,,,
6/1/1999,520.679993,,,,,,,,,,,,
5/31/1999,524.099976,,,,,,,,,,,,
5/28/1999,518.760010,,,,,,,,,,,,
5/27/1999,506.570007,,,,,,,,,,,,
5/26/1999,518.880005,,,,,,,,,,,,
5/25/1999,508.150009,,,,,,,,,,,,
